location,age_group,date,value,value_7d
DE,15-34,2021-04-08,130,
DE,15-34,2021-04-09,135,
DE,15-34,2021-04-10,128,
DE,15-34,2021-04-11,61,
DE,15-34,2021-04-12,57,
DE,15-34,2021-04-13,107,725
DE,15-34,2021-04-14,126,744
DE,15-34,2021-04-15,118,732
DE,15-34,2021-04-16,102,699
DE,15-34,2021-04-17,96,667
DE,15-34,2021-04-18,49,655
DE,15-34,2021-04-19,58,656
DE,15-34,2021-04-20,108,657
DE,15-34,2021-04-21,126,657
DE,15-34,2021-04-22,113,652
DE,15-34,2021-04-23,101,651
DE,15-34,2021-04-24,98,653
DE,15-34,2021-04-25,56,660
DE,15-34,2021-04-26,44,646
DE,15-34,2021-04-27,152,690
DE,15-34,2021-04-28,101,665
DE,15-34,2021-04-29,107,659
DE,15-34,2021-04-30,150,708
DE,15-34,2021-05-01,107,717
DE,15-34,2021-05-02,64,725
DE,15-34,2021-05-03,40,721
DE,15-34,2021-05-04,98,667
DE,15-34,2021-05-05,123,689
DE,15-34,2021-05-06,101,683
DE,15-34,2021-05-07,107,640
DE,15-34,2021-05-08,71,604
DE,15-34,2021-05-09,56,596
DE,15-34,2021-05-10,42,598
DE,15-34,2021-05-11,94,594
DE,15-34,2021-05-12,105,576
DE,15-34,2021-05-13,94,569
DE,15-34,2021-05-14,55,517
DE,15-34,2021-05-15,65,511
DE,15-34,2021-05-16,45,500
DE,15-34,2021-05-17,42,500
DE,15-34,2021-05-18,99,505
DE,15-34,2021-05-19,85,485
DE,15-34,2021-05-20,86,477
DE,15-34,2021-05-21,81,503
DE,15-34,2021-05-22,73,511
DE,15-34,2021-05-23,30,496
DE,15-34,2021-05-24,16,470
DE,15-34,2021-05-25,23,394
DE,15-34,2021-05-26,54,363
DE,15-34,2021-05-27,60,337
DE,15-34,2021-05-28,46,302
DE,15-34,2021-05-29,57,286
DE,15-34,2021-05-30,41,297
DE,15-34,2021-05-31,11,292
DE,15-34,2021-06-01,57,326
DE,15-34,2021-06-02,72,344
DE,15-34,2021-06-03,35,319
DE,15-34,2021-06-04,26,299
DE,15-34,2021-06-05,39,281
DE,15-34,2021-06-06,25,265
DE,15-34,2021-06-07,22,276
DE,15-34,2021-06-08,49,268
DE,15-34,2021-06-09,45,241
DE,15-34,2021-06-10,60,266
DE,15-34,2021-06-11,42,282
DE,15-34,2021-06-12,45,288
DE,15-34,2021-06-13,28,291
DE,15-34,2021-06-14,17,286
DE,15-34,2021-06-15,58,295
DE,15-34,2021-06-16,92,342
DE,15-34,2021-06-17,32,314
DE,15-34,2021-06-18,38,310
DE,15-34,2021-06-19,54,319
DE,15-34,2021-06-20,21,312
DE,15-34,2021-06-21,12,307
DE,15-34,2021-06-22,36,285
DE,15-34,2021-06-23,62,255
DE,15-34,2021-06-24,47,270
DE,15-34,2021-06-25,58,290
DE,15-34,2021-06-26,46,282
DE,15-34,2021-06-27,14,275
DE,15-34,2021-06-28,6,269
DE,15-34,2021-06-29,30,263
DE,15-34,2021-06-30,32,233
DE,15-34,2021-07-01,33,219
DE,15-34,2021-07-02,41,202
DE,15-34,2021-07-03,44,200
DE,15-34,2021-07-04,12,198
DE,15-34,2021-07-05,13,205
DE,15-34,2021-07-06,-5,170
DE,15-34,2021-07-07,36,174
DE,15-34,2021-07-08,26,167
DE,15-34,2021-07-09,32,158
DE,15-34,2021-07-10,32,146
DE,15-34,2021-07-11,15,149
DE,15-34,2021-07-12,11,147
DE,15-34,2021-07-13,20,172
DE,15-34,2021-07-14,40,176
DE,15-34,2021-07-15,19,169
DE,15-34,2021-07-16,30,167
DE,15-34,2021-07-17,10,145
DE,15-34,2021-07-18,21,151
DE,15-34,2021-07-19,8,148
DE,15-34,2021-07-20,32,160
DE,15-34,2021-07-21,39,159
DE,15-34,2021-07-22,39,179
DE,15-34,2021-07-23,29,178
DE,15-34,2021-07-24,21,189
DE,15-34,2021-07-25,14,182
DE,15-34,2021-07-26,14,188
DE,15-34,2021-07-27,43,199
DE,15-34,2021-07-28,13,173
DE,15-34,2021-07-29,19,153
DE,15-34,2021-07-30,46,170
DE,15-34,2021-07-31,26,175
DE,15-34,2021-08-01,12,173
DE,15-34,2021-08-02,13,172
DE,15-34,2021-08-03,30,159
DE,15-34,2021-08-04,45,191
DE,15-34,2021-08-05,38,210
DE,15-34,2021-08-06,44,208
DE,15-34,2021-08-07,36,218
DE,15-34,2021-08-08,18,224
DE,15-34,2021-08-09,17,228
DE,15-34,2021-08-10,56,254
DE,15-34,2021-08-11,51,260
DE,15-34,2021-08-12,66,288
DE,15-34,2021-08-13,46,290
DE,15-34,2021-08-14,58,312
DE,15-34,2021-08-15,34,328
DE,15-34,2021-08-16,23,334
DE,15-34,2021-08-17,65,343
DE,15-34,2021-08-18,60,352
DE,15-34,2021-08-19,72,358
DE,15-34,2021-08-20,68,380
DE,15-34,2021-08-21,64,386
DE,15-34,2021-08-22,35,387
DE,15-34,2021-08-23,26,390
DE,15-34,2021-08-24,80,405
DE,15-34,2021-08-25,81,426
DE,15-34,2021-08-26,105,459
DE,15-34,2021-08-27,77,468
DE,15-34,2021-08-28,78,482
DE,15-34,2021-08-29,44,491
DE,15-34,2021-08-30,28,493
DE,15-34,2021-08-31,85,498
DE,15-34,2021-09-01,127,544
DE,15-34,2021-09-02,66,505
DE,15-34,2021-09-03,113,541
DE,15-34,2021-09-04,80,543
DE,15-34,2021-09-05,37,536
DE,15-34,2021-09-06,24,532
DE,15-34,2021-09-07,93,540
DE,15-34,2021-09-08,131,544
DE,15-34,2021-09-09,107,585
DE,15-34,2021-09-10,98,570
DE,15-34,2021-09-11,86,576
DE,15-34,2021-09-12,32,571
DE,15-34,2021-09-13,41,588
DE,15-34,2021-09-14,94,589
DE,15-34,2021-09-15,99,557
DE,15-34,2021-09-16,93,543
DE,15-34,2021-09-17,82,527
DE,15-34,2021-09-18,68,509
DE,15-34,2021-09-19,36,513
DE,15-34,2021-09-20,25,497
DE,15-34,2021-09-21,78,481
DE,15-34,2021-09-22,95,477
DE,15-34,2021-09-23,47,431
DE,15-34,2021-09-24,82,431
DE,15-34,2021-09-25,70,433
DE,15-34,2021-09-26,32,429
DE,15-34,2021-09-27,-17,387
DE,15-34,2021-09-28,86,395
DE,15-34,2021-09-29,89,389
DE,15-34,2021-09-30,73,415
DE,15-34,2021-10-01,62,395
DE,15-34,2021-10-02,80,405
DE,15-34,2021-10-03,28,401
DE,15-34,2021-10-04,14,432
DE,15-34,2021-10-05,83,429
DE,15-34,2021-10-06,82,422
DE,15-34,2021-10-07,73,422
DE,15-34,2021-10-08,58,418
DE,15-34,2021-10-09,55,393
DE,15-34,2021-10-10,28,393
DE,15-34,2021-10-11,15,394
DE,15-34,2021-10-12,67,378
DE,15-34,2021-10-13,87,383
DE,15-34,2021-10-14,71,381
DE,15-34,2021-10-15,66,389
DE,15-34,2021-10-16,61,395
DE,15-34,2021-10-17,38,405
DE,15-34,2021-10-18,23,413
DE,15-34,2021-10-19,85,431
DE,15-34,2021-10-20,89,433
DE,15-34,2021-10-21,79,441
DE,15-34,2021-10-22,90,465
DE,15-34,2021-10-23,79,483
DE,15-34,2021-10-24,40,485
DE,15-34,2021-10-25,16,478
DE,15-34,2021-10-26,96,489
DE,15-34,2021-10-27,112,512
DE,15-34,2021-10-28,102,535
DE,15-34,2021-10-29,83,528
DE,15-34,2021-10-30,88,537
DE,15-34,2021-10-31,28,525
DE,15-34,2021-11-01,29,538
DE,15-34,2021-11-02,80,522
DE,15-34,2021-11-03,103,513
DE,15-34,2021-11-04,86,497
DE,15-34,2021-11-05,110,524
DE,15-34,2021-11-06,94,530
DE,15-34,2021-11-07,39,541
DE,15-34,2021-11-08,24,536
DE,15-34,2021-11-09,100,556
DE,15-34,2021-11-10,100,553
DE,15-34,2021-11-11,99,566
DE,15-34,2021-11-12,98,554
DE,15-34,2021-11-13,105,565
DE,15-34,2021-11-14,40,566
DE,15-34,2021-11-15,28,570
DE,15-34,2021-11-16,130,600
DE,15-34,2021-11-17,131,631
DE,15-34,2021-11-18,123,655
DE,15-34,2021-11-19,97,654
DE,15-34,2021-11-20,113,662
DE,15-34,2021-11-21,52,674
DE,15-34,2021-11-22,33,679
DE,15-34,2021-11-23,115,664
DE,15-34,2021-11-24,135,668
DE,15-34,2021-11-25,106,651
DE,15-34,2021-11-26,133,687
DE,15-34,2021-11-27,119,693
DE,15-34,2021-11-28,49,690
DE,15-34,2021-11-29,35,692
DE,15-34,2021-11-30,153,730
DE,15-34,2021-12-01,142,737
DE,15-34,2021-12-02,114,745
DE,15-34,2021-12-03,121,733
DE,15-34,2021-12-04,119,733
DE,15-34,2021-12-05,42,726
DE,15-34,2021-12-06,31,722
DE,15-34,2021-12-07,132,701
DE,15-34,2021-12-08,184,743
DE,15-34,2021-12-09,126,755
DE,15-34,2021-12-10,144,778
DE,15-34,2021-12-11,130,789
DE,15-34,2021-12-12,51,798
DE,15-34,2021-12-13,44,811
DE,15-34,2021-12-14,134,813
DE,15-34,2021-12-15,176,805
DE,15-34,2021-12-16,129,808
DE,15-34,2021-12-17,131,795
DE,15-34,2021-12-18,149,814
DE,15-34,2021-12-19,63,826
DE,35-59,2021-04-07,356,
DE,35-59,2021-04-08,413,
DE,35-59,2021-04-09,401,
DE,35-59,2021-04-10,340,
DE,35-59,2021-04-11,150,
DE,35-59,2021-04-12,160,
DE,35-59,2021-04-13,313,2133
DE,35-59,2021-04-14,396,2173
DE,35-59,2021-04-15,328,2088
DE,35-59,2021-04-16,340,2027
DE,35-59,2021-04-17,292,1979
DE,35-59,2021-04-18,158,1987
DE,35-59,2021-04-19,137,1964
DE,35-59,2021-04-20,291,1942
DE,35-59,2021-04-21,417,1963
DE,35-59,2021-04-22,344,1979
DE,35-59,2021-04-23,336,1975
DE,35-59,2021-04-24,338,2021
DE,35-59,2021-04-25,181,2044
DE,35-59,2021-04-26,131,2038
DE,35-59,2021-04-27,369,2116
DE,35-59,2021-04-28,401,2100
DE,35-59,2021-04-29,383,2139
DE,35-59,2021-04-30,395,2198
DE,35-59,2021-05-01,369,2229
DE,35-59,2021-05-02,186,2234
DE,35-59,2021-05-03,148,2251
DE,35-59,2021-05-04,377,2259
DE,35-59,2021-05-05,366,2224
DE,35-59,2021-05-06,344,2185
DE,35-59,2021-05-07,367,2157
DE,35-59,2021-05-08,317,2105
DE,35-59,2021-05-09,149,2068
DE,35-59,2021-05-10,101,2021
DE,35-59,2021-05-11,267,1911
DE,35-59,2021-05-12,381,1926
DE,35-59,2021-05-13,285,1867
DE,35-59,2021-05-14,141,1641
DE,35-59,2021-05-15,213,1537
DE,35-59,2021-05-16,133,1521
DE,35-59,2021-05-17,108,1528
DE,35-59,2021-05-18,252,1513
DE,35-59,2021-05-19,265,1397
DE,35-59,2021-05-20,284,1396
DE,35-59,2021-05-21,259,1514
DE,35-59,2021-05-22,224,1525
DE,35-59,2021-05-23,77,1469
DE,35-59,2021-05-24,61,1422
DE,35-59,2021-05-25,68,1238
DE,35-59,2021-05-26,205,1178
DE,35-59,2021-05-27,240,1134
DE,35-59,2021-05-28,177,1052
DE,35-59,2021-05-29,157,985
DE,35-59,2021-05-30,68,976
DE,35-59,2021-05-31,38,953
DE,35-59,2021-06-01,156,1041
DE,35-59,2021-06-02,199,1035
DE,35-59,2021-06-03,133,928
DE,35-59,2021-06-04,100,851
DE,35-59,2021-06-05,101,795
DE,35-59,2021-06-06,68,795
DE,35-59,2021-06-07,45,802
DE,35-59,2021-06-08,133,779
DE,35-59,2021-06-09,135,715
DE,35-59,2021-06-10,155,737
DE,35-59,2021-06-11,182,819
DE,35-59,2021-06-12,104,822
DE,35-59,2021-06-13,45,799
DE,35-59,2021-06-14,37,791
DE,35-59,2021-06-15,132,790
DE,35-59,2021-06-16,185,840
DE,35-59,2021-06-17,124,809
DE,35-59,2021-06-18,127,754
DE,35-59,2021-06-19,151,801
DE,35-59,2021-06-20,48,804
DE,35-59,2021-06-21,30,797
DE,35-59,2021-06-22,117,782
DE,35-59,2021-06-23,171,768
DE,35-59,2021-06-24,79,723
DE,35-59,2021-06-25,116,712
DE,35-59,2021-06-26,101,662
DE,35-59,2021-06-27,30,644
DE,35-59,2021-06-28,28,642
DE,35-59,2021-06-29,97,622
DE,35-59,2021-06-30,102,553
DE,35-59,2021-07-01,107,581
DE,35-59,2021-07-02,89,554
DE,35-59,2021-07-03,100,553
DE,35-59,2021-07-04,45,568
DE,35-59,2021-07-05,25,565
DE,35-59,2021-07-06,73,541
DE,35-59,2021-07-07,95,534
DE,35-59,2021-07-08,94,521
DE,35-59,2021-07-09,85,517
DE,35-59,2021-07-10,80,497
DE,35-59,2021-07-11,28,480
DE,35-59,2021-07-12,29,484
DE,35-59,2021-07-13,90,501
DE,35-59,2021-07-14,80,486
DE,35-59,2021-07-15,74,466
DE,35-59,2021-07-16,74,455
DE,35-59,2021-07-17,55,430
DE,35-59,2021-07-18,21,423
DE,35-59,2021-07-19,27,421
DE,35-59,2021-07-20,74,405
DE,35-59,2021-07-21,88,413
DE,35-59,2021-07-22,70,409
DE,35-59,2021-07-23,52,387
DE,35-59,2021-07-24,46,378
DE,35-59,2021-07-25,21,378
DE,35-59,2021-07-26,25,376
DE,35-59,2021-07-27,71,373
DE,35-59,2021-07-28,51,336
DE,35-59,2021-07-29,44,310
DE,35-59,2021-07-30,74,332
DE,35-59,2021-07-31,42,328
DE,35-59,2021-08-01,18,325
DE,35-59,2021-08-02,16,316
DE,35-59,2021-08-03,41,286
DE,35-59,2021-08-04,74,309
DE,35-59,2021-08-05,69,334
DE,35-59,2021-08-06,66,326
DE,35-59,2021-08-07,46,330
DE,35-59,2021-08-08,19,331
DE,35-59,2021-08-09,18,333
DE,35-59,2021-08-10,98,390
DE,35-59,2021-08-11,114,430
DE,35-59,2021-08-12,123,484
DE,35-59,2021-08-13,81,499
DE,35-59,2021-08-14,80,533
DE,35-59,2021-08-15,35,549
DE,35-59,2021-08-16,24,555
DE,35-59,2021-08-17,96,553
DE,35-59,2021-08-18,138,577
DE,35-59,2021-08-19,141,595
DE,35-59,2021-08-20,123,637
DE,35-59,2021-08-21,97,654
DE,35-59,2021-08-22,45,664
DE,35-59,2021-08-23,39,679
DE,35-59,2021-08-24,171,754
DE,35-59,2021-08-25,184,800
DE,35-59,2021-08-26,168,827
DE,35-59,2021-08-27,158,862
DE,35-59,2021-08-28,147,912
DE,35-59,2021-08-29,59,926
DE,35-59,2021-08-30,48,935
DE,35-59,2021-08-31,176,940
DE,35-59,2021-09-01,224,980
DE,35-59,2021-09-02,158,970
DE,35-59,2021-09-03,226,1038
DE,35-59,2021-09-04,145,1036
DE,35-59,2021-09-05,74,1051
DE,35-59,2021-09-06,39,1042
DE,35-59,2021-09-07,215,1081
DE,35-59,2021-09-08,240,1097
DE,35-59,2021-09-09,218,1157
DE,35-59,2021-09-10,183,1114
DE,35-59,2021-09-11,182,1151
DE,35-59,2021-09-12,72,1149
DE,35-59,2021-09-13,80,1190
DE,35-59,2021-09-14,205,1180
DE,35-59,2021-09-15,251,1191
DE,35-59,2021-09-16,198,1171
DE,35-59,2021-09-17,205,1193
DE,35-59,2021-09-18,133,1144
DE,35-59,2021-09-19,75,1147
DE,35-59,2021-09-20,60,1127
DE,35-59,2021-09-21,167,1089
DE,35-59,2021-09-22,212,1050
DE,35-59,2021-09-23,177,1029
DE,35-59,2021-09-24,193,1017
DE,35-59,2021-09-25,132,1016
DE,35-59,2021-09-26,83,1024
DE,35-59,2021-09-27,-35,929
DE,35-59,2021-09-28,136,898
DE,35-59,2021-09-29,167,853
DE,35-59,2021-09-30,174,850
DE,35-59,2021-10-01,172,829
DE,35-59,2021-10-02,169,866
DE,35-59,2021-10-03,43,826
DE,35-59,2021-10-04,30,891
DE,35-59,2021-10-05,212,967
DE,35-59,2021-10-06,174,974
DE,35-59,2021-10-07,147,947
DE,35-59,2021-10-08,175,950
DE,35-59,2021-10-09,139,920
DE,35-59,2021-10-10,58,935
DE,35-59,2021-10-11,36,941
DE,35-59,2021-10-12,153,882
DE,35-59,2021-10-13,203,911
DE,35-59,2021-10-14,158,922
DE,35-59,2021-10-15,158,905
DE,35-59,2021-10-16,116,882
DE,35-59,2021-10-17,52,876
DE,35-59,2021-10-18,50,890
DE,35-59,2021-10-19,207,944
DE,35-59,2021-10-20,199,940
DE,35-59,2021-10-21,158,940
DE,35-59,2021-10-22,210,992
DE,35-59,2021-10-23,181,1057
DE,35-59,2021-10-24,82,1087
DE,35-59,2021-10-25,37,1074
DE,35-59,2021-10-26,238,1105
DE,35-59,2021-10-27,233,1139
DE,35-59,2021-10-28,244,1225
DE,35-59,2021-10-29,244,1259
DE,35-59,2021-10-30,185,1263
DE,35-59,2021-10-31,84,1265
DE,35-59,2021-11-01,79,1307
DE,35-59,2021-11-02,145,1214
DE,35-59,2021-11-03,332,1313
DE,35-59,2021-11-04,260,1329
DE,35-59,2021-11-05,249,1334
DE,35-59,2021-11-06,271,1420
DE,35-59,2021-11-07,125,1461
DE,35-59,2021-11-08,77,1459
DE,35-59,2021-11-09,279,1593
DE,35-59,2021-11-10,328,1589
DE,35-59,2021-11-11,301,1630
DE,35-59,2021-11-12,301,1682
DE,35-59,2021-11-13,262,1673
DE,35-59,2021-11-14,117,1665
DE,35-59,2021-11-15,84,1672
DE,35-59,2021-11-16,292,1685
DE,35-59,2021-11-17,380,1737
DE,35-59,2021-11-18,304,1740
DE,35-59,2021-11-19,304,1743
DE,35-59,2021-11-20,347,1828
DE,35-59,2021-11-21,144,1855
DE,35-59,2021-11-22,118,1889
DE,35-59,2021-11-23,366,1963
DE,35-59,2021-11-24,430,2013
DE,35-59,2021-11-25,391,2100
DE,35-59,2021-11-26,453,2249
DE,35-59,2021-11-27,414,2316
DE,35-59,2021-11-28,143,2315
DE,35-59,2021-11-29,87,2284
DE,35-59,2021-11-30,450,2368
DE,35-59,2021-12-01,453,2391
DE,35-59,2021-12-02,373,2373
DE,35-59,2021-12-03,482,2402
DE,35-59,2021-12-04,391,2379
DE,35-59,2021-12-05,200,2436
DE,35-59,2021-12-06,113,2462
DE,35-59,2021-12-07,424,2436
DE,35-59,2021-12-08,553,2536
DE,35-59,2021-12-09,475,2638
DE,35-59,2021-12-10,397,2553
DE,35-59,2021-12-11,394,2556
DE,35-59,2021-12-12,164,2520
DE,35-59,2021-12-13,97,2504
DE,35-59,2021-12-14,513,2593
DE,35-59,2021-12-15,476,2516
DE,35-59,2021-12-16,392,2433
DE,35-59,2021-12-17,399,2435
DE,35-59,2021-12-18,388,2429
DE,35-59,2021-12-19,170,2435
DE,60-79,2021-04-07,480,
DE,60-79,2021-04-08,522,
DE,60-79,2021-04-09,520,
DE,60-79,2021-04-10,448,
DE,60-79,2021-04-11,207,
DE,60-79,2021-04-12,181,
DE,60-79,2021-04-13,413,2771
DE,60-79,2021-04-14,487,2778
DE,60-79,2021-04-15,479,2735
DE,60-79,2021-04-16,429,2644
DE,60-79,2021-04-17,403,2599
DE,60-79,2021-04-18,196,2588
DE,60-79,2021-04-19,185,2592
DE,60-79,2021-04-20,410,2589
DE,60-79,2021-04-21,567,2669
DE,60-79,2021-04-22,459,2649
DE,60-79,2021-04-23,420,2640
DE,60-79,2021-04-24,447,2684
DE,60-79,2021-04-25,212,2700
DE,60-79,2021-04-26,188,2703
DE,60-79,2021-04-27,460,2753
DE,60-79,2021-04-28,539,2725
DE,60-79,2021-04-29,469,2735
DE,60-79,2021-04-30,507,2822
DE,60-79,2021-05-01,437,2812
DE,60-79,2021-05-02,222,2822
DE,60-79,2021-05-03,187,2821
DE,60-79,2021-05-04,438,2799
DE,60-79,2021-05-05,442,2702
DE,60-79,2021-05-06,422,2655
DE,60-79,2021-05-07,451,2599
DE,60-79,2021-05-08,342,2504
DE,60-79,2021-05-09,155,2437
DE,60-79,2021-05-10,110,2360
DE,60-79,2021-05-11,348,2270
DE,60-79,2021-05-12,424,2252
DE,60-79,2021-05-13,369,2199
DE,60-79,2021-05-14,201,1949
DE,60-79,2021-05-15,297,1904
DE,60-79,2021-05-16,157,1906
DE,60-79,2021-05-17,104,1900
DE,60-79,2021-05-18,325,1877
DE,60-79,2021-05-19,355,1808
DE,60-79,2021-05-20,325,1764
DE,60-79,2021-05-21,276,1839
DE,60-79,2021-05-22,259,1801
DE,60-79,2021-05-23,110,1754
DE,60-79,2021-05-24,74,1724
DE,60-79,2021-05-25,67,1466
DE,60-79,2021-05-26,234,1345
DE,60-79,2021-05-27,238,1258
DE,60-79,2021-05-28,232,1214
DE,60-79,2021-05-29,169,1124
DE,60-79,2021-05-30,86,1100
DE,60-79,2021-05-31,50,1076
DE,60-79,2021-06-01,176,1185
DE,60-79,2021-06-02,206,1157
DE,60-79,2021-06-03,157,1076
DE,60-79,2021-06-04,79,923
DE,60-79,2021-06-05,126,880
DE,60-79,2021-06-06,77,871
DE,60-79,2021-06-07,54,875
DE,60-79,2021-06-08,145,844
DE,60-79,2021-06-09,141,779
DE,60-79,2021-06-10,206,828
DE,60-79,2021-06-11,158,907
DE,60-79,2021-06-12,129,910
DE,60-79,2021-06-13,46,879
DE,60-79,2021-06-14,26,851
DE,60-79,2021-06-15,141,847
DE,60-79,2021-06-16,151,857
DE,60-79,2021-06-17,110,761
DE,60-79,2021-06-18,137,740
DE,60-79,2021-06-19,177,788
DE,60-79,2021-06-20,50,792
DE,60-79,2021-06-21,36,802
DE,60-79,2021-06-22,138,799
DE,60-79,2021-06-23,167,815
DE,60-79,2021-06-24,81,786
DE,60-79,2021-06-25,123,772
DE,60-79,2021-06-26,96,691
DE,60-79,2021-06-27,41,682
DE,60-79,2021-06-28,24,670
DE,60-79,2021-06-29,92,624
DE,60-79,2021-06-30,106,563
DE,60-79,2021-07-01,135,617
DE,60-79,2021-07-02,110,604
DE,60-79,2021-07-03,115,623
DE,60-79,2021-07-04,33,615
DE,60-79,2021-07-05,28,619
DE,60-79,2021-07-06,77,604
DE,60-79,2021-07-07,99,597
DE,60-79,2021-07-08,89,551
DE,60-79,2021-07-09,90,531
DE,60-79,2021-07-10,89,505
DE,60-79,2021-07-11,31,503
DE,60-79,2021-07-12,31,506
DE,60-79,2021-07-13,76,505
DE,60-79,2021-07-14,92,498
DE,60-79,2021-07-15,53,462
DE,60-79,2021-07-16,49,421
DE,60-79,2021-07-17,44,376
DE,60-79,2021-07-18,30,375
DE,60-79,2021-07-19,17,361
DE,60-79,2021-07-20,48,333
DE,60-79,2021-07-21,51,292
DE,60-79,2021-07-22,65,304
DE,60-79,2021-07-23,39,294
DE,60-79,2021-07-24,51,301
DE,60-79,2021-07-25,14,285
DE,60-79,2021-07-26,17,285
DE,60-79,2021-07-27,59,296
DE,60-79,2021-07-28,49,294
DE,60-79,2021-07-29,38,267
DE,60-79,2021-07-30,59,287
DE,60-79,2021-07-31,35,271
DE,60-79,2021-08-01,15,272
DE,60-79,2021-08-02,13,268
DE,60-79,2021-08-03,33,242
DE,60-79,2021-08-04,51,244
DE,60-79,2021-08-05,49,255
DE,60-79,2021-08-06,40,236
DE,60-79,2021-08-07,34,235
DE,60-79,2021-08-08,14,234
DE,60-79,2021-08-09,21,242
DE,60-79,2021-08-10,59,268
DE,60-79,2021-08-11,46,263
DE,60-79,2021-08-12,75,289
DE,60-79,2021-08-13,57,306
DE,60-79,2021-08-14,47,319
DE,60-79,2021-08-15,22,327
DE,60-79,2021-08-16,13,319
DE,60-79,2021-08-17,76,336
DE,60-79,2021-08-18,66,356
DE,60-79,2021-08-19,68,349
DE,60-79,2021-08-20,57,349
DE,60-79,2021-08-21,70,372
DE,60-79,2021-08-22,15,365
DE,60-79,2021-08-23,16,368
DE,60-79,2021-08-24,76,368
DE,60-79,2021-08-25,97,399
DE,60-79,2021-08-26,79,410
DE,60-79,2021-08-27,69,422
DE,60-79,2021-08-28,86,438
DE,60-79,2021-08-29,30,453
DE,60-79,2021-08-30,34,471
DE,60-79,2021-08-31,67,462
DE,60-79,2021-09-01,123,488
DE,60-79,2021-09-02,88,497
DE,60-79,2021-09-03,122,550
DE,60-79,2021-09-04,81,545
DE,60-79,2021-09-05,39,554
DE,60-79,2021-09-06,25,545
DE,60-79,2021-09-07,112,590
DE,60-79,2021-09-08,140,607
DE,60-79,2021-09-09,147,666
DE,60-79,2021-09-10,142,686
DE,60-79,2021-09-11,81,686
DE,60-79,2021-09-12,36,683
DE,60-79,2021-09-13,40,698
DE,60-79,2021-09-14,102,688
DE,60-79,2021-09-15,132,680
DE,60-79,2021-09-16,121,654
DE,60-79,2021-09-17,128,640
DE,60-79,2021-09-18,114,673
DE,60-79,2021-09-19,56,693
DE,60-79,2021-09-20,24,677
DE,60-79,2021-09-21,119,694
DE,60-79,2021-09-22,153,715
DE,60-79,2021-09-23,123,717
DE,60-79,2021-09-24,128,717
DE,60-79,2021-09-25,94,697
DE,60-79,2021-09-26,51,692
DE,60-79,2021-09-27,-31,637
DE,60-79,2021-09-28,135,653
DE,60-79,2021-09-29,153,653
DE,60-79,2021-09-30,142,672
DE,60-79,2021-10-01,128,672
DE,60-79,2021-10-02,114,692
DE,60-79,2021-10-03,59,700
DE,60-79,2021-10-04,35,766
DE,60-79,2021-10-05,153,784
DE,60-79,2021-10-06,148,779
DE,60-79,2021-10-07,113,750
DE,60-79,2021-10-08,117,739
DE,60-79,2021-10-09,139,764
DE,60-79,2021-10-10,50,755
DE,60-79,2021-10-11,22,742
DE,60-79,2021-10-12,143,732
DE,60-79,2021-10-13,204,788
DE,60-79,2021-10-14,150,825
DE,60-79,2021-10-15,182,890
DE,60-79,2021-10-16,150,901
DE,60-79,2021-10-17,70,921
DE,60-79,2021-10-18,46,945
DE,60-79,2021-10-19,207,1009
DE,60-79,2021-10-20,215,1020
DE,60-79,2021-10-21,151,1021
DE,60-79,2021-10-22,234,1073
DE,60-79,2021-10-23,208,1131
DE,60-79,2021-10-24,96,1157
DE,60-79,2021-10-25,47,1158
DE,60-79,2021-10-26,254,1205
DE,60-79,2021-10-27,281,1271
DE,60-79,2021-10-28,309,1429
DE,60-79,2021-10-29,248,1443
DE,60-79,2021-10-30,251,1486
DE,60-79,2021-10-31,107,1497
DE,60-79,2021-11-01,92,1542
DE,60-79,2021-11-02,187,1475
DE,60-79,2021-11-03,408,1602
DE,60-79,2021-11-04,372,1665
DE,60-79,2021-11-05,349,1766
DE,60-79,2021-11-06,344,1859
DE,60-79,2021-11-07,135,1887
DE,60-79,2021-11-08,94,1889
DE,60-79,2021-11-09,372,2074
DE,60-79,2021-11-10,434,2100
DE,60-79,2021-11-11,410,2138
DE,60-79,2021-11-12,403,2192
DE,60-79,2021-11-13,423,2271
DE,60-79,2021-11-14,198,2334
DE,60-79,2021-11-15,127,2367
DE,60-79,2021-11-16,433,2428
DE,60-79,2021-11-17,564,2558
DE,60-79,2021-11-18,485,2633
DE,60-79,2021-11-19,465,2695
DE,60-79,2021-11-20,438,2710
DE,60-79,2021-11-21,206,2718
DE,60-79,2021-11-22,161,2752
DE,60-79,2021-11-23,547,2866
DE,60-79,2021-11-24,634,2936
DE,60-79,2021-11-25,555,3006
DE,60-79,2021-11-26,682,3223
DE,60-79,2021-11-27,503,3288
DE,60-79,2021-11-28,221,3303
DE,60-79,2021-11-29,166,3308
DE,60-79,2021-11-30,583,3344
DE,60-79,2021-12-01,644,3354
DE,60-79,2021-12-02,518,3317
DE,60-79,2021-12-03,604,3239
DE,60-79,2021-12-04,559,3295
DE,60-79,2021-12-05,244,3318
DE,60-79,2021-12-06,174,3326
DE,60-79,2021-12-07,579,3322
DE,60-79,2021-12-08,757,3435
DE,60-79,2021-12-09,627,3544
DE,60-79,2021-12-10,615,3555
DE,60-79,2021-12-11,571,3567
DE,60-79,2021-12-12,236,3559
DE,60-79,2021-12-13,161,3546
