model,target_type,target_end_date,location,age_group,pathogen,mean,q0.025,q0.1,q0.25,q0.5,q0.75,q0.9,q0.975
testteam2-testmodel2,hosp,2021-10-14,DE,35-59,COVID-19,605.0,366.0,437.0,508.0,595.0,691.0,787.0,902.0
testteam2-testmodel2,hosp,2021-10-14,DE,60-79,COVID-19,678.0,410.0,490.0,569.0,667.0,775.0,881.0,1011.0
testteam2-testmodel2,hosp,2021-10-14,DE,80+,COVID-19,556.0,336.0,401.0,466.0,546.0,635.0,723.0,829.0
testteam2-testmodel2,hosp,2021-10-15,DE,00+,COVID-19,2224.0,1355.0,1613.0,1870.0,2187.0,2538.0,2884.0,3305.0
testteam2-testmodel2,hosp,2021-10-15,DE,00-04,COVID-19,50.0,27.0,34.0,40.0,49.0,58.0,67.0,78.0
testteam2-testmodel2,hosp,2021-10-15,DE,05-14,COVID-19,44.0,23.0,30.0,36.0,43.0,52.0,60.0,70.0
testteam2-testmodel2,hosp,2021-10-15,DE,15-34,COVID-19,302.0,181.0,217.0,252.0,297.0,346.0,394.0,453.0
testteam2-testmodel2,hosp,2021-10-15,DE,35-59,COVID-19,576.0,348.0,416.0,484.0,567.0,659.0,750.0,860.0
testteam2-testmodel2,hosp,2021-10-15,DE,60-79,COVID-19,669.0,405.0,483.0,562.0,658.0,765.0,870.0,998.0
testteam2-testmodel2,hosp,2021-10-15,DE,80+,COVID-19,540.0,326.0,390.0,453.0,531.0,618.0,703.0,806.0
